DayOfYear,DayOfWeek,CRSDepTime,CRSArrTime,DepTime,ArrTime,CRSElapsedTime,ArrDelay,DepDelay,AirTime,Distance,TaxiIn,TaxiOut
0.2410958904109589,0.8333333333333334,0.6366806136680613,0.8510786360473208,0.65045170257123,0.8533703961084086,0.25950413223140495,0.04106280193236715,0.010878661087866108,0.23310810810810811,0.24974557296967229,0.08333333333333333,0.051351351351351354
0.10684931506849314,0.8333333333333334,0.3486750348675035,0.4495476687543493,0.3613620569840167,0.45378735232800554,0.484297520661157,0.0426731078904992,0.008368200836820083,0.48817567567567577,0.4152249134948097,0.07142857142857142,0.02702702702702703
0.0,0.16666666666666666,0.7482566248256625,0.8970076548364648,0.7713690062543432,0.8936761640027796,0.6000000000000001,0.03462157809983897,0.022594142259414224,0.5472972972972974,0.5121107266435986,0.07142857142857142,0.04864864864864865
0.16438356164383564,0.8333333333333334,0.5153417015341701,0.594293667362561,0.5316191799861014,0.6073662265462126,0.4330578512396694,0.05314009661835749,0.013389121338912131,0.4375,0.38225117036433953,0.05952380952380952,0.04594594594594595
0.8986301369863013,0.0,0.6868898186889818,0.7432150313152401,0.6914523974982626,0.7456567060458651,0.08264462809917356,0.04106280193236715,0.0,0.08783783783783784,0.06208019539995929,0.11904761904761904,0.021621621621621623
0.09315068493150684,0.0,0.296373779637378,0.3430758524704245,0.30993745656706045,0.3558026407227241,0.05785123966942149,0.05233494363929147,0.00920502092050209,0.06925675675675676,0.06146957052717281,0.11904761904761904,0.01891891891891892
0.663013698630137,0.8333333333333334,0.2196652719665272,0.255393180236604,0.23002084781097984,0.2571230020847811,0.031404958677685946,0.039452495974235106,0.00502092050209205,0.0320945945945946,0.012416039079991859,0.047619047619047616,0.021621621621621623
0.14246575342465756,0.6666666666666666,0.7217573221757322,0.8114126652748782,0.7421820708825573,0.8471160528144545,0.06280991735537189,0.07971014492753623,0.019246861924686193,0.0793918918918919,0.04538978221046204,0.16666666666666666,0.05945945945945946
0.7534246575342466,0.5,0.6785216178521617,0.7070285316631872,0.6984016678248783,0.7241139680333565,0.01652892561983471,0.057971014492753624,0.01841004184100418,0.021959459459459457,0.007531040097699981,0.047619047619047616,0.032432432432432434
0.8794520547945206,0.0,0.3905160390516039,0.5142658315935977,0.40931202223766505,0.5337039610840861,0.1421487603305785,0.060386473429951695,0.015899581589958158,0.14020270270270271,0.1308772644005699,0.09523809523809523,0.05405405405405406
0.5232876712328768,0.5,0.708507670850767,0.8079331941544885,0.7762334954829743,0.886726893676164,0.08595041322314048,0.12962962962962965,0.07615062761506276,0.09290540540540541,0.06146957052717281,0.09523809523809523,0.07567567567567568
0.07397260273972603,0.0,0.40097629009762903,0.4474599860821155,0.5135510771369006,0.5608061153578874,0.05785123966942149,0.16908212560386474,0.12887029288702928,0.06925675675675676,0.025646244657032365,0.14285714285714285,0.01891891891891892
0.9561643835616439,0.0,0.2894002789400279,0.37439109255393177,0.3015983321751216,0.3870743571924948,0.049586776859504134,0.05233494363929147,0.007531380753138075,0.0472972972972973,0.026053327905556686,0.047619047619047616,0.062162162162162166
0.043835616438356165,0.5,0.6952580195258019,0.8295059151009047,0.6997915218902014,0.8318276580958999,0.16859504132231404,0.04106280193236715,0.0,0.16554054054054054,0.15469163443924283,0.16666666666666666,0.02702702702702703
0.6931506849315069,0.33333333333333337,0.2894002789400279,0.40292275574112735,0.334954829742877,0.4461431549687283,0.21652892561983472,0.08776167471819646,0.04769874476987447,0.2195945945945946,0.20374516588642377,0.03571428571428571,0.051351351351351354
0.5534246575342466,0.0,0.6966527196652719,0.7940153096729298,0.7268936761640027,0.8241834607366226,0.4776859504132231,0.07326892109500804,0.030962343096234305,0.4679054054054055,0.4241807449623448,0.07142857142857142,0.07837837837837838
0.008219178082191782,0.6666666666666666,0.7705718270571826,0.8162839248434238,0.8422515635858234,0.8922863099374565,0.05785123966942149,0.12640901771336555,0.08117154811715481,0.08277027027027027,0.050274781192753915,0.10714285714285714,0.016216216216216217
0.9671232876712329,0.6666666666666666,0.610181311018131,0.6597077244258873,0.6198749131341209,0.6719944405837387,0.06611570247933884,0.05233494363929147,0.005857740585774058,0.08108108108108109,0.040301241603908,0.11904761904761904,0.024324324324324326
0.7095890410958904,0.16666666666666666,0.7489539748953974,0.8002783576896312,0.8019457956914523,0.8471160528144545,0.17024793388429751,0.09259259259259259,0.058577405857740586,0.16891891891891894,0.16018725829432118,0.05952380952380952,0.032432432432432434
0.5013698630136987,0.33333333333333337,0.8458856345885634,0.9916492693110648,0.852675469075747,0.9993050729673384,0.19669421487603306,0.04750402576489533,0.003347280334728033,0.2043918918918919,0.19845308365560757,0.10714285714285714,0.03513513513513514
0.25205479452054796,0.33333333333333337,0.5509065550906554,0.6367432150313153,0.5795691452397498,0.6622654621264766,0.4495867768595041,0.06763285024154589,0.02845188284518828,0.4611486486486487,0.38001221249745576,0.047619047619047616,0.03783783783783784
0.663013698630137,0.8333333333333334,0.2894002789400279,0.4592901878914405,0.29673384294649063,0.4586518415566366,0.2512396694214876,0.03703703703703704,0.0016736401673640164,0.24324324324324328,0.2306126602890291,0.08333333333333333,0.03783783783783784
0.9589041095890412,0.16666666666666666,0.7287308228730822,0.8406402226861517,0.7838776928422515,0.8790826963168866,0.21487603305785125,0.08293075684380033,0.06108786610878661,0.18074324324324326,0.16527579890087524,0.047619047619047616,0.04864864864864865
0.2821917808219178,0.9999999999999999,0.7810320781032077,0.8580375782881002,0.8130646282140375,0.8728283530229325,0.1322314049586777,0.05555555555555555,0.03347280334728034,0.0945945945945946,0.07246081823732953,0.13095238095238093,0.02972972972972973
0.3863013698630137,0.33333333333333337,0.3068340306834031,0.4175365344467641,0.31549687282835304,0.4155663655316192,0.11074380165289255,0.035426731078905,0.003347280334728033,0.09121621621621623,0.07205373498880521,0.023809523809523808,0.05405405405405406
0.463013698630137,0.33333333333333337,0.6896792189679218,0.791927627000696,0.6990965948575399,0.8165392633773453,0.19173553719008263,0.06682769726247988,0.005857740585774058,0.19256756756756757,0.16527579890087524,0.08333333333333333,0.10810810810810811
0.9726027397260274,0.9999999999999999,0.3277545327754533,0.464857341684064,0.38082001389854064,0.5441278665740097,0.5702479338842974,0.12962962962962965,0.05690376569037657,0.579391891891892,0.483614899246896,0.03571428571428571,0.16486486486486487
1.0,0.33333333333333337,0.6729428172942816,0.7188587334725122,0.6803335649756775,0.7241139680333565,0.05785123966942149,0.04428341384863124,0.003347280334728033,0.05743243243243243,0.033380826378994505,0.15476190476190477,0.021621621621621623
0.5917808219178082,0.0,0.7831241283124127,0.8615170494084899,0.8082001389854064,0.8874218207088255,0.13553719008264462,0.06843800322061191,0.02510460251046025,0.1266891891891892,0.09505393853042947,0.15476190476190477,0.04864864864864865
0.9561643835616439,0.0,0.2615062761506276,0.407098121085595,0.2772758860319667,0.4134815844336345,0.1933884297520661,0.04508856682769726,0.011715481171548116,0.17905405405405406,0.16731121514349684,0.03571428571428571,0.051351351351351354
0.17808219178082194,0.5,0.3186889818688982,0.4043145441892832,0.32522585128561504,0.4127866574009729,0.24958677685950414,0.04750402576489533,0.0008368200836820078,0.25168918918918926,0.20333808263789946,0.21428571428571427,0.02972972972972973
0.726027397260274,0.0,0.49511854951185497,0.5622825330549757,0.5017373175816539,0.5698401667824878,0.10743801652892562,0.04669887278582931,0.0016736401673640164,0.11824324324324326,0.11154081009566456,0.047619047619047616,0.043243243243243246
0.3863013698630137,0.33333333333333337,0.6659693165969316,0.8302018093249827,0.7164697706740791,0.8929812369701181,0.23966942148760328,0.11111111111111112,0.055230125523012555,0.25506756756756754,0.2253205780582129,0.047619047619047616,0.08378378378378379
0.5178082191780822,0.16666666666666666,0.6311018131101812,0.6666666666666666,0.6587908269631688,0.6803335649756775,0.1322314049586777,0.053945249597423514,0.027615062761506274,0.11993243243243243,0.1097089354773051,0.07142857142857142,0.016216216216216217
0.6219178082191781,0.6666666666666666,0.8716875871687586,0.9032707028531664,0.8763029881862404,0.9152189020152883,0.024793388429752067,0.05233494363929147,0.0008368200836820078,0.037162162162162164,0.022186037044575613,0.09523809523809523,0.04864864864864865
0.0547945205479452,0.0,0.6938633193863318,0.8427279053583856,0.7046560111188325,0.8415566365531618,0.2033057851239669,0.03703703703703704,0.007531380753138075,0.18581081081081083,0.17321392224709953,0.08333333333333333,0.032432432432432434
0.7424657534246576,0.9999999999999999,0.6415620641562063,0.6875434933890049,0.6567060458651841,0.6977067407922167,0.05785123966942149,0.0499194847020934,0.012552301255230124,0.05743243243243243,0.041115408100956645,0.03571428571428571,0.03783783783783784
0.8794520547945206,0.0,0.714783821478382,0.791927627000696,0.7220291869353718,0.7720639332870048,0.3305785123966942,0.01529790660225443,0.003347280334728033,0.285472972972973,0.2827193161001425,0.047619047619047616,0.02972972972972973
0.5287671232876713,0.8333333333333334,0.6555090655509065,0.8789144050104384,0.6643502432244613,0.8714384989576094,0.2809917355371901,0.029790660225442835,0.00502092050209205,0.25168918918918926,0.26928556889883987,0.047619047619047616,0.04594594594594595
0.8602739726027397,0.0,0.5578800557880055,0.6910229645093946,0.6198749131341209,0.7526059763724808,0.36363636363636365,0.10950080515297907,0.06861924686192468,0.3581081081081081,0.2894361897007938,0.17857142857142855,0.043243243243243246
0.9452054794520548,0.5,0.44281729428172945,0.5567153792623522,0.45239749826268244,0.5580264072272411,0.2181818181818182,0.039452495974235106,0.00502092050209205,0.2195945945945946,0.20516995725625892,0.07142857142857142,0.021621621621621623
0.8246575342465754,0.16666666666666666,0.5578800557880055,0.6214335421016005,0.5747046560111188,0.6483669214732453,0.09917355371900827,0.06924315619967794,0.014225941422594143,0.07094594594594594,0.03358436800325666,0.047619047619047616,0.14054054054054055
0.989041095890411,0.8333333333333334,0.7810320781032077,0.8963117606123869,0.8109798471160528,0.9159138290479499,0.4214876033057851,0.061191626409017714,0.030962343096234305,0.40371621621621623,0.36576429879910444,0.03571428571428571,0.05675675675675676
0.4657534246575343,0.5,0.7322175732217573,0.8232428670842032,0.7665045170257122,0.8547602501737317,0.1652892561983471,0.0748792270531401,0.03598326359832636,0.1722972972972973,0.13189497252188073,0.03571428571428571,0.03783783783783784
0.5972602739726027,0.33333333333333337,0.39748953974895396,0.5337508698677801,0.4044475330090341,0.5489923558026407,0.568595041322314,0.05555555555555555,0.0016736401673640164,0.543918918918919,0.5143496845104824,0.07142857142857142,0.14054054054054055
0.03561643835616438,0.0,0.6973500697350069,0.7954070981210856,0.7046560111188325,0.7824878387769284,0.38016528925619836,0.023349436392914653,0.003347280334728033,0.34966216216216217,0.34133930388764505,0.047619047619047616,0.03513513513513514
0.3095890410958904,0.33333333333333337,0.7496513249651324,0.791927627000696,0.7560806115357886,0.7949965253648367,0.049586776859504134,0.04186795491143317,0.002510460251046025,0.0641891891891892,0.03867290860981071,0.023809523809523808,0.021621621621621623
0.13698630136986303,0.33333333333333337,0.6276150627615062,0.6771050800278358,0.7011813759555247,0.7595552466990966,0.06611570247933884,0.13365539452495973,0.08284518828451883,0.06756756756756757,0.03806228373702422,0.05952380952380952,0.08378378378378379
0.3041095890410959,0.0,0.41143654114365413,0.5448851774530271,0.4218207088255733,0.5503822098679638,0.1652892561983471,0.04428341384863124,0.005857740585774058,0.16554054054054054,0.14939955220842663,0.03571428571428571,0.043243243243243246
0.4821917808219178,0.33333333333333337,0.4916317991631799,0.5796798886569241,0.5156358582348853,0.6122307157748436,0.15702479338842976,0.07568438003220612,0.022594142259414224,0.15371621621621623,0.13108080602483207,0.047619047619047616,0.0972972972972973
0.4958904109589041,0.0,0.7810320781032077,0.8517745302713988,0.7984711605281445,0.86726893676164,0.11735537190082643,0.05636070853462158,0.015899581589958158,0.09121621621621623,0.08792998168125382,0.08333333333333333,0.08108108108108109
0.6465753424657534,0.9999999999999999,0.6004184100418409,0.6694502435629784,0.6421125781792911,0.7088255733148019,0.11239669421487603,0.08373590982286636,0.04435146443514644,0.11148648648648649,0.09485039690616731,0.047619047619047616,0.04864864864864865
0.5150684931506849,0.0,0.6659693165969316,0.7432150313152401,0.6768589298123696,0.7484364141765114,0.3305785123966942,0.04428341384863124,0.007531380753138075,0.3260135135135135,0.3044982698961938,0.05952380952380952,0.04594594594594595
0.6821917808219178,0.8333333333333334,0.603207810320781,0.7014613778705637,0.6108408617095205,0.7095205003474635,0.08264462809917356,0.04750402576489533,0.003347280334728033,0.08783783783783784,0.08609810706289436,0.047619047619047616,0.04864864864864865
0.7917808219178082,0.5,0.6136680613668061,0.6791927627000696,0.6254343293954134,0.6879777623349548,0.10413223140495867,0.04830917874396135,0.008368200836820083,0.08445945945945946,0.07205373498880521,0.14285714285714285,0.05405405405405406
0.9972602739726028,0.16666666666666666,0.24755927475592746,0.32637439109255395,0.25364836692147325,0.32939541348158446,0.13388429752066114,0.04106280193236715,0.0,0.11824324324324326,0.09342560553633218,0.11904761904761904,0.05675675675675676
0.23835616438356166,0.6666666666666666,0.7880055788005578,0.9491997216423104,0.7977762334954829,0.9603891591382904,0.23305785123966943,0.05152979066022544,0.006694560669456066,0.2347972972972973,0.2359047425198453,0.07142857142857142,0.05675675675675676
0.7232876712328767,0.9999999999999999,0.4497907949790795,0.5170494084899095,0.45587213342599026,0.5170257123002084,0.10743801652892562,0.03784219001610306,0.0008368200836820078,0.10472972972972974,0.08182373295338896,0.047619047619047616,0.03783783783783784
0.3726027397260274,0.6666666666666666,0.7182705718270571,0.7710508002783577,0.7553856845031272,0.8012508686587908,0.0743801652892562,0.07326892109500804,0.03933054393305439,0.07263513513513514,0.05190311418685121,0.047619047619047616,0.02972972972972973
0.5424657534246575,0.5,0.5160390516039051,0.6457898399443285,0.5295343988881167,0.6560111188325225,0.256198347107438,0.0499194847020934,0.0100418410041841,0.24662162162162163,0.21188683085691024,0.08333333333333333,0.05675675675675676
0.36164383561643837,0.0,0.36610878661087864,0.4697286012526096,0.38498957609451007,0.48019457956914524,0.29256198347107437,0.0499194847020934,0.015899581589958158,0.25168918918918926,0.21229391410543455,0.03571428571428571,0.1
0.8904109589041096,0.6666666666666666,0.42189679218967924,0.5762004175365345,0.42807505211952745,0.5837387074357192,0.21487603305785125,0.04669887278582931,0.0008368200836820078,0.22972972972972974,0.20903724811723998,0.10714285714285714,0.02972972972972973
0.4712328767123288,0.8333333333333334,0.6659693165969316,0.7606123869171886,0.6796386379430159,0.789437109103544,0.2727272727272727,0.071658615136876,0.010878661087866108,0.3023648648648649,0.23366578465296153,0.11904761904761904,0.05675675675675676
1.0,0.33333333333333337,0.9762900976290096,0.4091858037578288,0.9909659485753995,0.4197359277275886,0.5867768595041323,0.0499194847020934,0.013389121338912131,0.5878378378378379,0.6792184001628333,0.07142857142857142,0.043243243243243246
0.4191780821917808,0.0,0.4574616457461646,0.5358385525400139,0.477414871438499,0.5503822098679638,0.13388429752066114,0.05475040257648953,0.017573221757322174,0.13344594594594594,0.12212497455729696,0.08333333333333333,0.02972972972972973
0.8219178082191781,0.0,0.6624825662482565,0.7536534446764092,0.7609451007644197,0.8339124391938846,0.1652892561983471,0.13123993558776167,0.11297071129707113,0.10472972972972974,0.10075310400977,0.10714285714285714,0.07027027027027027
0.010958904109589041,0.8333333333333334,0.34518828451882844,0.40501043841336115,0.35719249478804727,0.4308547602501737,0.1884297520661157,0.06763285024154589,0.007531380753138075,0.2212837837837838,0.1622226745369428,0.05952380952380952,0.05945945945945946
0.9863013698630138,0.6666666666666666,0.5404463040446303,0.5831593597773138,0.5517720639332869,0.5934676858929812,0.049586776859504134,0.0499194847020934,0.007531380753138075,0.07094594594594594,0.03867290860981071,0.047619047619047616,0.016216216216216217
0.027397260273972605,0.6666666666666666,0.37656903765690375,0.4349338900487126,0.38498957609451007,0.45239749826268244,0.08595041322314048,0.057971014492753624,0.003347280334728033,0.08783783783783784,0.07408915123142683,0.08333333333333333,0.08108108108108109
0.4465753424657534,0.5,0.43584379358437936,0.47877522616562285,0.4419735927727589,0.4788047255038221,0.049586776859504134,0.03784219001610306,0.0008368200836820078,0.060810810810810814,0.03867290860981071,0.047619047619047616,0.013513513513513514
0.5150684931506849,0.0,0.6520223152022314,0.7188587334725122,0.6803335649756775,0.7484364141765114,0.20661157024793386,0.07246376811594203,0.02845188284518828,0.21283783783783786,0.18624058619987788,0.15476190476190477,0.02972972972972973
0.3315068493150685,0.5,0.8891213389121339,0.9220598469032707,0.9027102154273801,0.9305072967338429,0.028099173553719006,0.04830917874396135,0.011715481171548116,0.0320945945945946,0.019336454304905354,0.05952380952380952,0.021621621621621623
0.6876712328767124,0.0,0.5390516039051604,0.6012526096033403,0.5545517720639332,0.6038915913829047,0.09586776859504131,0.04106280193236715,0.012552301255230124,0.08614864864864866,0.0657439446366782,0.03571428571428571,0.024324324324324326
0.38904109589041097,0.5,0.8612273361227335,0.9993041057759221,0.8888116747741487,0.050034746351633075,0.47603305785123967,0.09822866344605474,0.02845188284518828,0.4763513513513514,0.39487075106859354,0.03571428571428571,0.16216216216216217
0.7753424657534247,0.6666666666666666,0.6436541143654114,0.6757132915796799,0.6511466296038916,0.6796386379430159,0.12396694214876033,0.0426731078904992,0.003347280334728033,0.1266891891891892,0.10014247913698351,0.05952380952380952,0.03513513513513514
0.7726027397260274,0.5,0.8368200836820083,0.9116214335421017,0.8471160528144545,0.9256428075052119,0.12727272727272726,0.05475040257648953,0.007531380753138075,0.13682432432432434,0.10584164461632403,0.08333333333333333,0.04594594594594595
0.1726027397260274,0.16666666666666666,0.6311018131101812,0.7369519832985386,0.6462821403752605,0.7651146629603891,0.19999999999999998,0.07085346215781,0.012552301255230124,0.22972972972972974,0.17728475473234276,0.09523809523809523,0.051351351351351354
0.38904109589041097,0.5,0.22663877266387725,0.33890048712595683,0.23488533703961081,0.344683808200139,0.31239669421487604,0.04428341384863124,0.002510460251046025,0.3125,0.2749847343781804,0.10714285714285714,0.043243243243243246
0.07397260273972603,0.0,0.6311018131101812,0.7306889352818372,0.6692147324530924,0.758860319666435,0.284297520661157,0.07085346215781,0.0401673640167364,0.25,0.2306126602890291,0.05952380952380952,0.07567567567567568
0.5863013698630137,0.8333333333333334,0.4707112970711297,0.5379262352122477,0.4906184850590688,0.572619874913134,0.20661157024793386,0.07809983896940419,0.017573221757322174,0.20608108108108109,0.18054142072053736,0.15476190476190477,0.0945945945945946
0.6328767123287672,0.16666666666666666,0.5962343096234309,0.6562282533054976,0.6011118832522585,0.6525364836692147,0.09090909090909091,0.03381642512077295,0.0,0.08783783783783784,0.07327498473437818,0.03571428571428571,0.02972972972972973
0.6493150684931507,0.0,0.6380753138075314,0.7529575504523313,0.7185545517720638,0.8290479499652535,0.2214876033057851,0.12640901771336555,0.0912133891213389,0.1875,0.14492163647465905,0.15476190476190477,0.07297297297297298
0.5068493150684932,0.6666666666666666,0.6799163179916318,0.8559498956158664,0.6893676164002779,0.8617095205003474,0.2677685950413223,0.04508856682769726,0.005857740585774058,0.25844594594594594,0.23732953388968045,0.08333333333333333,0.05405405405405406
0.8273972602739726,0.33333333333333337,0.40446304044630405,0.4509394572025052,0.4593467685892981,0.4927032661570535,0.05785123966942149,0.0861513687600644,0.059414225941422594,0.0472972972972973,0.0455933238347242,0.023809523809523808,0.02702702702702703
0.4191780821917808,0.0,0.37308228730822873,0.7543493389004872,0.38359972202918696,0.7512161223071577,0.5553719008264462,0.03462157809983897,0.005857740585774058,0.48479729729729737,0.516385100753104,0.47619047619047616,0.03783783783783784
0.32602739726027397,0.16666666666666666,0.7203626220362621,0.8225469728601252,0.7762334954829743,0.8700486448922863,0.39008264462809916,0.09339774557165861,0.06192468619246862,0.39020270270270274,0.3378790962751883,0.05952380952380952,0.02972972972972973
0.8246575342465754,0.16666666666666666,0.8577405857740585,0.9206680584551149,0.8888116747741487,0.95135510771369,0.09917355371900827,0.07407407407407407,0.03263598326359833,0.11486486486486489,0.09077956442092408,0.05952380952380952,0.024324324324324326
0.31506849315068497,0.6666666666666666,0.5808926080892608,0.6443980514961726,0.5886031966643502,0.6511466296038916,0.09917355371900827,0.04589371980676329,0.003347280334728033,0.09966216216216217,0.07307144311011601,0.047619047619047616,0.051351351351351354
0.07397260273972603,0.0,0.37308228730822873,0.4091858037578288,0.3933287004864489,0.4246004169562196,0.1322314049586777,0.05555555555555555,0.017573221757322174,0.13682432432432434,0.10991247710156726,0.047619047619047616,0.032432432432432434
0.3835616438356165,0.16666666666666666,0.6868898186889818,0.8336812804453724,0.7644197359277275,0.9423210562890896,0.19834710743801653,0.1642512077294686,0.08786610878661087,0.17398648648648649,0.14227559535925097,0.19047619047619047,0.1864864864864865
0.22465753424657536,0.9999999999999999,0.714783821478382,0.826026443980515,0.7317581653926337,0.8318276580958999,0.5107438016528925,0.04508856682769726,0.01506276150627615,0.4966216216216217,0.4486057398738042,0.023809523809523808,0.05405405405405406
0.34246575342465757,0.0,0.4881450488145049,0.5581071677105081,0.49339819318971506,0.5573314801945796,0.1140495867768595,0.03703703703703704,0.0,0.10641891891891893,0.08528394056584572,0.047619047619047616,0.04594594594594595
0.9945205479452055,0.0,0.3682008368200837,0.4328462073764788,0.3822098679638638,0.44475330090340515,0.3983471074380165,0.05152979066022544,0.0100418410041841,0.3986486486486487,0.34622430286993694,0.08333333333333333,0.051351351351351354
0.08493150684931507,0.6666666666666666,0.3138075313807531,0.38900487125956856,0.4607366226546213,0.5316191799861014,0.12561983471074378,0.2028985507246377,0.1698744769874477,0.11317567567567569,0.09627518827600244,0.13095238095238093,0.043243243243243246
0.5616438356164384,0.5,0.3563458856345886,0.3862212943632568,0.36205698401667824,0.38846421125781794,0.018181818181818174,0.040257648953301126,0.0,0.028716216216216214,0.007531040097699981,0.05952380952380952,0.021621621621621623
0.5643835616438356,0.6666666666666666,0.805439330543933,0.8684759916492694,0.8241834607366226,0.8853370396108408,0.19834710743801653,0.057971014492753624,0.017573221757322174,0.18581081081081083,0.14939955220842663,0.2738095238095238,0.01891891891891892
0.06027397260273973,0.33333333333333337,0.4497907949790795,0.5553235908141962,0.4649061848505907,0.5781792911744267,0.09917355371900827,0.06441223832528181,0.011715481171548116,0.09628378378378379,0.08630164868715652,0.05952380952380952,0.0891891891891892
0.9671232876712329,0.6666666666666666,0.3103207810320781,0.360473208072373,0.320361362056984,0.3655316191799861,0.06611570247933884,0.043478260869565216,0.00502092050209205,0.06756756756756757,0.03541624262161612,0.023809523809523808,0.04054054054054054
0.1452054794520548,0.8333333333333334,0.5509065550906554,0.6443980514961726,0.6240444753300903,0.7074357192494788,0.17024793388429751,0.11111111111111112,0.08200836820083682,0.16554054054054054,0.147364135965805,0.07142857142857142,0.021621621621621623
0.5424657534246575,0.5,0.509065550906555,0.5539318023660403,0.5184155663655315,0.5587213342599027,0.25289256198347104,0.043478260869565216,0.00502092050209205,0.24155405405405408,0.23407286790148585,0.10714285714285714,0.04864864864864865
0.5342465753424658,0.0,0.6520223152022314,0.7501739735560194,0.6608756080611535,0.744266851980542,0.18181818181818182,0.03140096618357488,0.00502092050209205,0.16554054054054054,0.141054345613678,0.05952380952380952,0.024324324324324326
0.2958904109589041,0.6666666666666666,0.7691771269177127,0.8719554627696591,0.7776233495482974,0.8860319666435024,0.1933884297520661,0.05475040257648953,0.00502092050209205,0.20945945945945946,0.1846122532057806,0.05952380952380952,0.051351351351351354
0.5342465753424658,0.0,0.8228730822873082,0.9151009046624913,0.8603196664350242,0.9506601806810284,0.16859504132231404,0.07971014492753623,0.0401673640167364,0.1722972972972973,0.15021371870547526,0.10714285714285714,0.02972972972972973
