4@0.9342465753424658,0.9999999999999999,0.7705718270571826,0.8789144050104384,0.7762334954829743,0.8728283530229325,0.20661157024793386,0.03140096618357488,0.0016736401673640164,0.17905405405405406,0.1532668430694077,0.07142857142857142,0.051351351351351354~0.6821917808219178,0.8333333333333334,0.24755927475592746,0.337508698677801,0.2550382209867964,0.3370396108408617,0.25950413223140495,0.03703703703703704,0.0016736401673640164,0.2533783783783784,0.22552411968247507,0.07142857142857142,0.03783783783783784
4@0.0,0.16666666666666666,0.5195258019525801,0.7606123869171886,0.5448227936066713,0.7831827658095899,0.32231404958677684,0.06441223832528181,0.02426778242677824,0.3260135135135135,0.34337472013026665,0.03571428571428571,0.051351351351351354~0.09315068493150684,0.0,0.296373779637378,0.3430758524704245,0.30993745656706045,0.3558026407227241,0.05785123966942149,0.05233494363929147,0.00920502092050209,0.06925675675675676,0.06146957052717281,0.11904761904761904,0.01891891891891892
5@0.5287671232876713,0.8333333333333334,0.5578800557880055,0.7536534446764092,0.5628908964558721,0.7484364141765114,0.21487603305785125,0.032206119162640906,0.0,0.21621621621621623,0.1976389171585589,0.047619047619047616,0.01891891891891892~0.5041095890410959,0.5,0.6171548117154811,0.663187195546277,0.6254343293954134,0.665045170257123,0.05785123966942149,0.040257648953301126,0.004184100418410041,0.060810810810810814,0.03806228373702422,0.047619047619047616,0.024324324324324326
5@0.5041095890410959,0.5,0.6171548117154811,0.663187195546277,0.6254343293954134,0.665045170257123,0.05785123966942149,0.040257648953301126,0.004184100418410041,0.060810810810810814,0.03806228373702422,0.047619047619047616,0.024324324324324326~0.14246575342465756,0.6666666666666666,0.49860529986053,0.5483646485734168,0.5441278665740097,0.6025017373175816,0.1652892561983471,0.10064412238325282,0.04853556485355648,0.1722972972972973,0.11662935070221861,0.14285714285714285,0.05945945945945946
5@0.9342465753424658,0.9999999999999999,0.7705718270571826,0.8789144050104384,0.7762334954829743,0.8728283530229325,0.20661157024793386,0.03140096618357488,0.0016736401673640164,0.17905405405405406,0.1532668430694077,0.07142857142857142,0.051351351351351354~0.589041095890411,0.9999999999999999,0.8221757322175731,0.9554627696590119,0.8498957609451007,0.9589993050729673,0.5636363636363637,0.0426731078904992,0.02845188284518828,0.472972972972973,0.483614899246896,0.07142857142857142,0.11621621621621622
5@0.589041095890411,0.9999999999999999,0.50557880055788,0.5970772442588727,0.5232800555941626,0.6101459346768588,0.1652892561983471,0.05314009661835749,0.01506276150627615,0.1554054054054054,0.13189497252188073,0.03571428571428571,0.05945945945945946~0.9671232876712329,0.6666666666666666,0.610181311018131,0.6597077244258873,0.6198749131341209,0.6719944405837387,0.06611570247933884,0.05233494363929147,0.005857740585774058,0.08108108108108109,0.040301241603908,0.11904761904761904,0.024324324324324326
6@0.021917808219178082,0.33333333333333337,0.6311018131101812,0.7362560890744607,0.6532314107018763,0.7505211952744961,0.2975206611570248,0.05475040257648953,0.02092050209205021,0.2922297297297297,0.24689599023000205,0.07142857142857142,0.03513513513513514~0.589041095890411,0.9999999999999999,0.50557880055788,0.5970772442588727,0.5232800555941626,0.6101459346768588,0.1652892561983471,0.05314009661835749,0.01506276150627615,0.1554054054054054,0.13189497252188073,0.03571428571428571,0.05945945945945946
6@0.16986301369863016,0.0,0.714783821478382,0.8385525400139179,0.7241139680333565,0.8436414176511465,0.14380165289256197,0.04428341384863124,0.005857740585774058,0.1097972972972973,0.11418685121107267,0.20238095238095238,0.05945945945945946~0.021917808219178082,0.33333333333333337,0.6311018131101812,0.7362560890744607,0.6532314107018763,0.7505211952744961,0.2975206611570248,0.05475040257648953,0.02092050209205021,0.2922297297297297,0.24689599023000205,0.07142857142857142,0.03513513513513514
6@0.043835616438356165,0.5,0.6952580195258019,0.8295059151009047,0.6997915218902014,0.8318276580958999,0.16859504132231404,0.04106280193236715,0.0,0.16554054054054054,0.15469163443924283,0.16666666666666666,0.02702702702702703~1.0,0.33333333333333337,0.6729428172942816,0.7188587334725122,0.6803335649756775,0.7241139680333565,0.05785123966942149,0.04428341384863124,0.003347280334728033,0.05743243243243243,0.033380826378994505,0.15476190476190477,0.021621621621621623
6@0.5287671232876713,0.8333333333333334,0.5578800557880055,0.7536534446764092,0.5628908964558721,0.7484364141765114,0.21487603305785125,0.032206119162640906,0.0,0.21621621621621623,0.1976389171585589,0.047619047619047616,0.01891891891891892~0.7095890410958904,0.16666666666666666,0.7489539748953974,0.8002783576896312,0.8019457956914523,0.8471160528144545,0.17024793388429751,0.09259259259259259,0.058577405857740586,0.16891891891891894,0.16018725829432118,0.05952380952380952,0.032432432432432434
7@0.589041095890411,0.9999999999999999,0.8221757322175731,0.9554627696590119,0.8498957609451007,0.9589993050729673,0.5636363636363637,0.0426731078904992,0.02845188284518828,0.472972972972973,0.483614899246896,0.07142857142857142,0.11621621621621622~0.16438356164383564,0.8333333333333334,0.5153417015341701,0.594293667362561,0.5316191799861014,0.6073662265462126,0.4330578512396694,0.05314009661835749,0.013389121338912131,0.4375,0.38225117036433953,0.05952380952380952,0.04594594594594595
7@0.6520547945205479,0.16666666666666666,0.7426778242677824,0.9171885873347252,0.7797081306462821,0.9409312022237665,0.2644628099173554,0.06602254428341385,0.03933054393305439,0.23648648648648649,0.2359047425198453,0.05952380952380952,0.051351351351351354~0.589041095890411,0.9999999999999999,0.8221757322175731,0.9554627696590119,0.8498957609451007,0.9589993050729673,0.5636363636363637,0.0426731078904992,0.02845188284518828,0.472972972972973,0.483614899246896,0.07142857142857142,0.11621621621621622
7@0.6821917808219178,0.8333333333333334,0.24755927475592746,0.337508698677801,0.2550382209867964,0.3370396108408617,0.25950413223140495,0.03703703703703704,0.0016736401673640164,0.2533783783783784,0.22552411968247507,0.07142857142857142,0.03783783783783784~0.21643835616438356,0.5,0.4707112970711297,0.5281837160751566,0.4836692147324531,0.5364836692147325,0.08429752066115703,0.04750402576489533,0.00920502092050209,0.07094594594594594,0.05800936291471606,0.05952380952380952,0.05675675675675676
7@0.9561643835616439,0.0,0.2894002789400279,0.37439109255393177,0.3015983321751216,0.3870743571924948,0.049586776859504134,0.05233494363929147,0.007531380753138075,0.0472972972972973,0.026053327905556686,0.047619047619047616,0.062162162162162166~0.6931506849315069,0.33333333333333337,0.2894002789400279,0.40292275574112735,0.334954829742877,0.4461431549687283,0.21652892561983472,0.08776167471819646,0.04769874476987447,0.2195945945945946,0.20374516588642377,0.03571428571428571,0.051351351351351354
